_id,id_bank,id_city,address,time,position,type,latitude,longitude,comment
,15,36,"ул. Ударников, 42",Круглосуточно,Наружный,"Фабрика, завод, организация",,,
,5,36,"ул. Ударников, 54",Круглосуточно,Холл,"Фабрика, завод, организация",,,
,14,36,"ул. Харьковская, 2",Круглосуточно,1-й этаж,Банковское подразделение,,,
,1,36,"ул. Херсонская, 26",Круглосуточно,Внутренний,Почтовое учреждение,,,
,9,36,"ул. Центральная, 12",Круглосуточно,1-й этаж,Банковское подразделение,,,
,9,36,"ул. Челюскина, 12",Круглосуточно,1-й этаж,Банковское подразделение,,,
,3,36,"ул. Чкалова, 12",Круглосуточно,1-й этаж,Банковское подразделение,,,
,6,36,"ул. Чкалова, 21",Круглосуточно,Холл,Банковское подразделение,,,
,17,36,"ул. Шевченко, 59",Круглосуточно,1-й этаж,Банковское подразделение,,,
,8,36,"ул. Шмидта, 2",Круглосуточно,Наружный,Торговый центр,,,
,8,36,"ул. Южная, 2",Круглосуточно,Наружный,Банковское подразделение,,,
,15,37,"ул. Тепличная, 1",Круглосуточно,Холл,"Фабрика, завод, организация",,,
,3,38,"ул. Гагарина, 10/47",09:00 - 18:00,1-й этаж,Банковское подразделение,,,
,1,38,"ул. Горького, 2",Круглосуточно,Наружный,"Фабрика, завод, организация",,,
,1,38,"ул. Железнодорожная, 13",Круглосуточно,Внутренний,"Фабрика, завод, организация",,,
,1,38,"ул. Кропоткина, 35",Круглосуточно,Наружный,Торговый центр,,,
,2,38,"ул. Петровского, 43",Круглосуточно,Наружный,Банковское подразделение,,,
,1,38,"ул. Петровского, 64/2",Круглосуточно,Внутренний,Банковское подразделение,,,
,8,39,"ул. Строителей, 11 А",Круглосуточно,1-й этаж,Торговый центр,,,
,8,40,"ул. Ленина, 36",Круглосуточно,Наружный,Торговый центр,,,
,15,41,"бул. Вечерний, 33",Круглосуточно,Холл,Другие или неподдающиеся классификации,,,
,2,41,м-н 4-й Заречный,Круглосуточно,Наружный,Торговый центр,,,
,15,41,"м-н 4-й Заречный, 20 В",Круглосуточно,Наружный,Торговый центр,,,
,21,41,"м-н 5-й Заречный, 5",Круглосуточно,Холл,Торговый центр,,,
,1,41,"м-н 5-й Заречный, 5",Круглосуточно,Наружный,Торговый центр,,,
,15,41,"м-н Солнечный, 60/2",Круглосуточно,Наружный,Торговый центр,,,
,2,41,"пл. Освобождения, 1",Круглосуточно,Наружный,Банковское подразделение,,,
,15,41,"пл. Освобождения, 1 К",Круглосуточно,Холл,Торговый центр,,,
